002617,露笑科技,4.97,-0.02,-0.40%,4.99,5.01,5.08,4.94,-290.51万,20.72万,1.04亿,1.95
002621,美吉姆,9.49,0.03,0.32%,9.46,9.46,9.62,9.37,-294.13万,2.85万,2712.31万,0.52
000062,深圳华强,12.33,-0.10,-0.81%,12.43,12.50,12.57,12.32,-306.66万,3.85万,4771.84万,0.37
000617,中油资本,9.98,-0.12,-1.19%,10.10,10.11,10.16,9.98,-312.25万,1.15万,1157.32万,0.06
300726,宏达电子,26.87,-0.20,-0.74%,27.07,27.11,27.44,26.80,-319.40万,4.69万,1.28亿,4.26
000718,苏宁环球,3.11,-0.02,-0.64%,3.13,3.13,3.16,3.10,-321.14万,5.97万,1866.71万,0.26
002818,富森美,12.03,-0.07,-0.58%,12.10,12.15,12.37,12.02,-321.92万,4.46万,5419.98万,1.47
000926,福星股份,5.36,-0.05,-0.92%,5.41,5.42,5.48,5.36,-324.86万,11.78万,6363.97万,1.24
001965,招商公路,6.86,0.02,0.29%,6.84,6.84,6.88,6.84,-332.68万,2.48万,1703.92万,0.45
002318,久立特材,7.10,-0.03,-0.42%,7.13,7.13,7.20,7.09,-332.86万,8.95万,6401.58万,1.10
000671,阳光城,6.84,-0.07,-1.01%,6.91,6.92,7.13,6.83,-342.10万,24.22万,1.69亿,0.60
002636,金安国纪,8.35,-0.08,-0.95%,8.43,8.49,8.56,8.34,-347.55万,5.17万,4362.88万,0.71
002589,瑞康医药,5.41,0.05,0.93%,5.36,5.36,5.45,5.36,-347.99万,13.43万,7274.48万,1.18
300596,利安隆,30.03,0.42,1.42%,29.61,30.30,30.83,29.64,-348.51万,4.56万,1.38亿,2.53
